Long,Lat,Speed
22.3333333333333,64.0416666666667,3.704
22.325,64.0416666666667,3.704
22.3166666666667,64.0416666666667,3.704
22.3083333333333,64.0416666666667,3.704
22.3,64.0416666666667,3.704
22.2916666666667,64.0416666666667,3.704
22.2833333333333,64.0416666666667,3.704
22.275,64.0416666666667,3.704
22.2666666666667,64.0416666666667,3.704
22.2583333333333,64.0416666666667,3.704
22.25,64.0416666666667,3.704
22.2416666666667,64.0416666666667,3.704
22.2333333333333,64.0416666666667,3.704
22.225,64.0416666666667,3.704
22.2166666666667,64.0416666666667,3.704
22.2083333333333,64.0416666666667,3.704
22.2,64.0416666666667,3.704
22.1916666666667,64.0416666666667,3.704
22.1833333333333,64.0416666666667,3.704
22.175,64.0416666666667,3.704
22.1666666666667,64.0416666666667,3.704
22.1583333333333,64.0416666666667,3.704
22.15,64.0416666666667,3.704
22.1416666666667,64.0416666666667,3.704
22.1333333333333,64.05,3.704
22.125,64.0583333333333,3.704
22.1166666666667,64.0583333333333,3.704
22.1083333333333,64.0583333333333,3.704
22.1,64.0583333333333,3.704
22.0916666666667,64.0583333333333,3.704
22.0833333333333,64.0583333333333,3.704
22.075,64.0583333333333,3.704
22.0666666666667,64.0583333333333,3.704
22.0583333333333,64.0583333333333,3.704
22.05,64.0583333333333,3.704
22.0416666666667,64.0583333333333,3.704
22.0333333333333,64.0583333333333,3.704
22.025,64.0583333333333,3.704
22.0166666666667,64.0583333333333,3.704
22.0083333333333,64.0583333333333,3.704
22,64.0583333333333,3.704
21.9916666666667,64.0583333333333,3.704
21.9833333333333,64.0583333333333,3.704
21.975,64.0583333333333,3.704
21.9666666666667,64.0583333333333,3.704
21.9583333333333,64.0583333333333,3.704
21.95,64.0583333333333,3.704
21.9416666666667,64.0583333333333,3.704
21.9333333333333,64.0583333333333,3.704
21.925,64.0583333333333,3.704
21.9166666666667,64.0583333333333,3.704
21.9083333333333,64.0583333333333,3.704
21.9,64.0583333333333,3.704
21.8916666666667,64.0583333333333,3.704
21.8833333333333,64.0583333333333,3.704
21.875,64.0583333333333,3.704
21.8666666666667,64.0583333333333,3.704
21.8583333333333,64.0583333333333,4.26312259104239
21.85,64.0583333333333,4.26312259104239
21.8416666666667,64.0583333333333,4.26312259104239
21.8333333333333,64.0583333333333,4.26312259104239
21.825,64.0583333333333,4.26312259104239
21.8166666666667,64.0583333333333,4.26312259104239
21.8083333333333,64.0583333333333,4.26312259104239
21.8,64.0583333333333,4.26312259104239
21.7916666666667,64.0583333333333,4.66744020069869
21.7833333333333,64.0583333333333,4.66744020069869
21.775,64.0583333333333,4.66744020069869
21.7666666666667,64.0583333333333,4.66744020069869
21.7583333333333,64.0583333333333,4.66744020069869
21.75,64.0583333333333,4.66744020069869
21.7416666666667,64.0583333333333,4.66744020069869
21.7333333333333,64.0583333333333,4.66744020069869
21.725,64.05,5.13637829738407
21.7166666666667,64.0416666666667,5.63442420957808
21.7083333333333,64.0416666666667,5.63442420957808
21.7,64.0416666666667,5.63442420957808
21.6916666666667,64.0416666666667,5.63442420957808
21.6833333333333,64.0416666666667,5.63442420957808
21.675,64.0416666666667,5.63442420957808
21.6666666666667,64.0416666666667,5.63442420957808
21.6583333333333,64.0416666666667,6.74803662125349
21.65,64.0416666666667,6.74803662125349
21.6416666666667,64.0416666666667,6.74803662125349
21.6333333333333,64.0416666666667,6.74803662125349
21.625,64.0416666666667,6.74803662125349
21.6166666666667,64.0416666666667,6.74803662125349
21.6083333333333,64.0416666666667,6.74803662125349
21.6,64.0416666666667,6.74803662125349
21.5916666666667,64.0416666666667,12.6189917883802
21.5833333333333,64.0416666666667,12.6189917883802
21.575,64.0416666666667,12.6189917883802
21.5666666666667,64.0416666666667,12.6189917883802
21.5583333333333,64.0416666666667,12.6189917883802
21.55,64.0416666666667,12.6189917883802
21.5416666666667,64.0416666666667,12.6189917883802
21.5333333333333,64.0416666666667,12.6189917883802
21.525,64.0416666666667,12.6189917883802
21.5166666666667,64.0416666666667,12.6189917883802
21.5083333333333,64.0416666666667,12.6189917883802
21.5,64.0416666666667,12.6189917883802
21.4916666666667,64.0416666666667,12.6189917883802
21.4833333333333,64.0416666666667,12.6189917883802
21.475,64.0416666666667,12.6189917883802
21.4666666666667,64.0416666666667,12.6189917883802
21.4583333333333,64.0416666666667,12.6189917883802
21.45,64.0416666666667,12.6189917883802
21.4416666666667,64.0416666666667,12.6189917883802
21.4333333333333,64.0416666666667,12.6189917883802
21.425,64.0416666666667,12.6189917883802
21.4166666666667,64.0416666666667,12.6189917883802
21.4083333333333,64.0416666666667,12.6189917883802
21.4,64.0416666666667,12.6189917883802
21.3916666666667,64.0333333333333,12.6189917883802
21.3833333333333,64.025,12.6189917883802
21.375,64.0166666666667,12.6189917883802
21.3666666666667,64.0083333333333,12.6189917883802
21.3583333333333,64,12.6189917883802
21.35,63.9916666666667,12.6189917883802
21.3416666666667,63.9833333333333,12.6189917883802
21.3333333333333,63.975,12.6189917883802
21.325,63.9666666666667,12.6189917883802
21.3166666666667,63.9583333333333,12.6189917883802
21.3083333333333,63.95,12.6189917883802
21.3,63.9416666666667,12.6189917883802
21.2916666666667,63.9333333333333,12.6189917883802
21.2833333333333,63.925,12.6189917883802
21.275,63.9166666666667,12.6189917883802
21.2666666666667,63.9083333333333,12.6189917883802
21.2583333333333,63.9,12.6189917883802
21.25,63.8916666666667,12.6189917883802
21.2416666666667,63.8833333333333,12.6189917883802
21.2333333333333,63.875,12.6189917883802
21.225,63.8666666666667,12.6189917883802
21.2166666666667,63.8583333333333,12.6189917883802
21.2083333333333,63.85,12.6189917883802
21.2,63.8416666666667,12.6189917883802
21.1916666666667,63.8333333333333,12.6189917883802
21.1833333333333,63.825,12.6189917883802
21.175,63.8166666666667,12.6189917883802
21.1666666666667,63.8083333333333,12.6189917883802
21.1583333333333,63.8,12.6189917883802
21.15,63.7916666666667,12.6189917883802
21.1416666666667,63.7833333333333,12.6189917883802
21.1333333333333,63.775,12.6189917883802
21.125,63.7666666666667,12.6189917883802
21.1166666666667,63.7583333333333,12.6189917883802
21.1083333333333,63.75,12.6189917883802
21.1,63.7416666666667,12.6189917883802
21.0916666666667,63.7333333333333,12.6189917883802
21.0833333333333,63.725,12.6189917883802
21.075,63.7166666666667,12.6189917883802
21.0666666666667,63.7083333333333,12.6189917883802
21.0583333333333,63.7083333333333,12.6189917883802
21.05,63.7083333333333,12.6189917883802
21.0416666666667,63.7083333333333,12.6189917883802
21.0333333333333,63.7083333333333,12.6189917883802
21.025,63.7083333333333,12.6189917883802
21.0166666666667,63.7083333333333,12.6189917883802
21.0083333333333,63.7083333333333,12.6189917883802
21,63.7083333333333,12.6189917883802
20.9916666666667,63.7083333333333,12.6189917883802
20.9833333333333,63.7,12.6189917883802
20.975,63.6916666666667,12.6189917883802
20.9666666666667,63.6833333333333,12.6189917883802
20.9583333333333,63.675,12.6189917883802
20.95,63.6666666666667,12.6189917883802
20.9416666666667,63.6583333333333,12.6189917883802
20.9333333333333,63.65,12.6189917883802
20.925,63.6416666666667,12.6189917883802
20.9166666666667,63.6333333333333,12.6189917883802
20.9083333333333,63.625,12.6189917883802
20.9,63.6166666666667,12.6189917883802
20.8916666666667,63.6083333333333,12.6189917883802
20.8833333333333,63.6,12.6189917883802
20.875,63.5916666666667,12.6189917883802
20.8666666666667,63.5833333333333,12.6189917883802
20.8583333333333,63.575,12.6189917883802
20.85,63.5666666666667,12.6189917883802
20.8416666666667,63.5583333333333,12.6189917883802
20.8333333333333,63.55,12.6189917883802
20.825,63.5416666666667,12.6189917883802
20.8166666666667,63.5333333333333,12.6189917883802
20.8083333333333,63.525,12.6189917883802
20.8,63.5166666666667,12.6189917883802
20.7916666666667,63.5166666666667,3.704
20.7833333333333,63.5166666666667,3.704
20.775,63.5166666666667,3.704
20.7666666666667,63.5166666666667,3.704
20.7583333333333,63.5166666666667,3.704
20.75,63.5166666666667,3.704
20.7416666666667,63.5166666666667,3.704
20.7333333333333,63.5083333333333,3.704
20.725,63.5083333333333,3.704
20.7166666666667,63.5083333333333,3.704
20.7083333333333,63.5083333333333,3.704
20.7,63.5083333333333,3.704
20.6916666666667,63.5,3.704
20.6833333333333,63.4916666666667,3.704
20.675,63.4833333333333,3.704
20.6666666666667,63.475,3.704
20.6583333333333,63.4666666666667,3.704
20.65,63.4583333333333,3.704
20.6416666666667,63.45,3.704
20.6333333333333,63.4416666666667,3.704
20.625,63.4333333333333,3.704
20.6166666666667,63.425,3.704
20.6083333333333,63.4166666666667,3.704
20.6,63.4083333333333,3.704
20.5916666666667,63.4,3.704
20.5833333333333,63.3916666666667,3.704
20.575,63.3833333333333,3.704
20.575,63.375,3.704
20.575,63.3666666666667,3.704
20.575,63.3583333333333,3.704
20.575,63.35,3.704
20.575,63.3416666666667,3.704
20.575,63.3333333333333,3.704
20.575,63.325,3.704
20.575,63.3166666666667,3.704
20.5833333333333,63.3083333333333,3.704
20.5916666666667,63.3,3.704
20.6,63.2916666666667,3.704
20.6,63.2833333333333,3.704
20.6,63.275,3.704
