Long,Lat
22.8583333333333,63.975
22.8333333333333,63.9583333333333
22.7333333333333,63.9583333333333
22.7166666666667,63.9333333333333
22.675,63.925
22.6583333333333,63.9
22.5916666666667,63.9
22.55,63.9083333333333
22.525,63.9
22.5166666666667,63.8833333333333
22.5,63.875
22.45,63.875
22.4416666666667,63.8666666666667
22.4333333333333,63.825
22.425,63.8166666666667
22.4166666666667,63.8
22.4,63.7916666666667
22.3916666666667,63.775
22.3833333333333,63.7666666666667
22.375,63.75
22.3666666666667,63.7416666666667
22.3583333333333,63.7166666666667
22.35,63.7166666666667
22.3333333333333,63.6916666666667
22.2916666666667,63.6833333333333
22.2833333333333,63.6666666666667
22.2416666666667,63.6583333333333
22.2333333333333,63.6416666666667
22.1916666666667,63.6333333333333
22.1833333333333,63.6166666666667
22.1416666666667,63.6083333333333
22.1333333333333,63.5833333333333
22.075,63.5833333333333
21.9916666666667,63.5916666666667
21.95,63.5833333333333
21.9333333333333,63.5583333333333
21.875,63.5583333333333
21.7916666666667,63.5666666666667
21.75,63.5583333333333
21.7333333333333,63.5333333333333
21.675,63.5333333333333
21.6583333333333,63.5083333333333
21.6333333333333,63.5
21.625,63.4833333333333
21.6,63.475
21.5916666666667,63.4583333333333
21.575,63.45
21.5666666666667,63.4333333333333
21.55,63.425
21.5333333333333,63.4
21.4916666666667,63.3916666666667
21.4083333333333,63.4
21.3916666666667,63.4
21.3083333333333,63.4083333333333
21.3,63.4083333333333
21.2166666666667,63.4
21.1916666666667,63.4083333333333
21.1833333333333,63.4083333333333
21.1666666666667,63.4
21.15,63.4083333333333
21.1416666666667,63.4083333333333
21.1166666666667,63.4
21.1083333333333,63.3916666666667
21.0916666666667,63.3833333333333
21.0833333333333,63.375
21.075,63.375
20.9916666666667,63.3833333333333
20.9833333333333,63.3833333333333
20.9,63.375
20.8916666666667,63.3583333333333
20.85,63.35
20.825,63.3333333333333
20.8166666666667,63.325
20.8,63.325
20.7833333333333,63.3
20.7,63.2916666666667
20.6166666666667,63.3
20.6083333333333,63.3
20.6,63.275
